anonymous_applicant_id,full_probability,full_decision,fixed_probability,fixed_decision,oracle_probability,oracle_decision,fixed_disagreement,oracle_disagreement,fixed_early_stop,oracle_early_stop,fixed_optional_units,oracle_optional_units,fixed_path,oracle_path
HC_HELDOUT_0000767,0.0131520654701664,Approve,0.0169747804280785,Approve,0.0169747804280785,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000768,0.0585946821493635,Approve,0.0585946821493635,Approve,0.0585946821493635,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000769,0.1570406940484394,Reject,0.1710844633145657,Reject,0.1592960380239909,Reject,False,False,True,True,1.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000770,0.1122772408918033,Reject,0.1122772408918033,Reject,0.1122772408918033,Reject,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000771,0.0348244457994088,Approve,0.0357271624213658,Approve,0.0357271624213658,Approve,False,False,True,True,2.0,2.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000772,0.0162574845915326,Approve,0.0199270402236793,Approve,0.0199270402236793,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000773,0.0800409727245957,Approve,0.0800409727245957,Approve,0.0800409727245957,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000774,0.1037934648632485,Reject,0.1037934648632485,Reject,0.1037934648632485,Reject,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000775,0.0468751814313213,Approve,0.0468751814313213,Approve,0.0468751814313213,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000776,0.0275695337372851,Approve,0.0339446035545235,Approve,0.0339446035545235,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000777,0.1998214822650231,Reject,0.1582882841321133,Reject,0.1582882841321133,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000778,0.1029875694343325,Reject,0.1029875694343325,Reject,0.1029875694343325,Reject,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000779,0.0680369086873749,Approve,0.0680369086873749,Approve,0.0680369086873749,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000780,0.084149019475035,Approve,0.084149019475035,Approve,0.084149019475035,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000781,0.0239718246957515,Approve,0.018125736327066,Approve,0.018125736327066,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000782,0.1136312505868747,Reject,0.1501821994578274,Reject,0.1136312505868747,Reject,False,False,True,False,2.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE,BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000783,0.0426268551116943,Approve,0.0426268551116943,Approve,0.0426268551116943,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000784,0.0320356496408723,Approve,0.0363316993181973,Approve,0.0317814959175586,Approve,False,False,True,True,1.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000785,0.0344059319813577,Approve,0.0344059319813577,Approve,0.0355421155094497,Approve,False,False,False,True,5.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000786,0.054556549576927,Approve,0.054556549576927,Approve,0.054556549576927,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000787,0.1737962226750231,Reject,0.1504583384406831,Reject,0.1504583384406831,Reject,False,False,True,True,1.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000788,0.0789872934850705,Approve,0.0789872934850705,Approve,0.0789872934850705,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000789,0.1663838455601881,Reject,0.1702914250036239,Reject,0.1702914250036239,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000790,0.0665254342283655,Approve,0.0665254342283655,Approve,0.0665254342283655,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000791,0.0271322391215574,Approve,0.0345729261660335,Approve,0.0345729261660335,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000792,0.129716275156739,Reject,0.1820907459833536,Reject,0.1820907459833536,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000793,0.1553008010505862,Reject,0.1553008010505862,Reject,0.152138132730594,Reject,False,False,False,True,5.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE
HC_HELDOUT_0000794,0.0304868524812255,Approve,0.0287823225227986,Approve,0.0287823225227986,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000795,0.0687601217760266,Approve,0.0687601217760266,Approve,0.0687601217760266,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000796,0.0256319151836809,Approve,0.0338728631264825,Approve,0.0302931027778646,Approve,False,False,True,True,1.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000797,0.1756335435872275,Reject,0.145709276663542,Reject,0.1472201930109052,Reject,False,False,True,True,1.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000798,0.2680404731942246,Reject,0.1702914250036239,Reject,0.1702914250036239,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000799,0.0936108673849775,Reject,0.1379408364549119,Reject,0.1379408364549119,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000800,0.0495367004302497,Approve,0.0495367004302497,Approve,0.0495367004302497,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000801,0.0517115333923857,Approve,0.0517115333923857,Approve,0.0517115333923857,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000802,0.23145320958555,Reject,0.2182622629280554,Reject,0.2182622629280554,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000803,0.0206033889782552,Approve,0.0287823225227986,Approve,0.0287823225227986,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000804,0.0409304037039433,Approve,0.0355841894969214,Approve,0.0409304037039433,Approve,False,False,True,False,2.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE,BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000805,0.0314981274865065,Approve,0.0344518782771958,Approve,0.0341457956551535,Approve,False,False,True,True,4.0,3.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000806,0.0501410766368977,Approve,0.0501410766368977,Approve,0.0501410766368977,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000807,0.0850063936303003,Approve,0.0850063936303003,Approve,0.0850063936303003,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000808,0.2074813723963035,Reject,0.1815737250864081,Reject,0.1815737250864081,Reject,False,False,True,True,1.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000809,0.168038644898431,Reject,0.1640177555930791,Reject,0.1640177555930791,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000810,0.056764145137726,Approve,0.056764145137726,Approve,0.056764145137726,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
HC_HELDOUT_0000811,0.155288612950608,Reject,0.1731974420634906,Reject,0.1731974420634906,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000812,0.0857322697908255,Approve,0.0857322697908255,Approve,0.0857322697908255,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE
HC_HELDOUT_0000813,0.0659502061172432,Approve,0.0659502061172432,Approve,0.0659502061172432,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000814,0.1224304634187742,Reject,0.1224304634187742,Reject,0.1224304634187742,Reject,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE
HC_HELDOUT_0000815,0.0099190465345282,Approve,0.0205175445264909,Approve,0.0205175445264909,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000816,0.0601484581470111,Approve,0.0601484581470111,Approve,0.0601484581470111,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000817,0.1352291837147755,Reject,0.2213920508391076,Reject,0.2213920508391076,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000818,0.0219841531728258,Approve,0.0340962573123107,Approve,0.0340962573123107,Approve,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000819,0.0339354857661849,Approve,0.0335431829738289,Approve,0.0338086203734762,Approve,False,False,True,True,3.0,1.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000820,0.0552275895167239,Approve,0.0552275895167239,Approve,0.0552275895167239,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000821,0.183633976822756,Reject,0.1450091374348116,Reject,0.1450091374348116,Reject,False,False,True,True,0.0,0.0,,
HC_HELDOUT_0000822,0.060441680463302,Approve,0.060441680463302,Approve,0.060441680463302,Approve,False,False,False,False,5.0,5.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PRIOR_CREDIT_EXPERIENCE_EVIDENCE;BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE
HC_HELDOUT_0000823,0.0368297005227995,Approve,0.0299436305291286,Approve,0.0281516384143057,Approve,False,False,True,True,1.0,4.0,REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE,BUREAU_CREDIT_HISTORY_QUALITY_EVIDENCE;BUREAU_ACTIVE_CREDIT_CAPACITY_EVIDENCE;BUREAU_RECENT_CREDIT_ACTIVITY_EVIDENCE;REPAYMENT_PERFORMANCE_QUALITY_EVIDENCE
